id,FACILITY_NAME,FACILITY_ID,INDUSTRY_TYPE,NAICS_CODE,YEAR,POLLUTANT,LBS_EMITTED,TONS_EMITTED,x,y
10465,Marshall Field's Distribution Center,5300149,Other,45211,2006,Volatile Organic Compounds,120.0,0.06,483342.1286582899,4982741.911866231
10466,Marshall Field's Distribution Center,5300149,Other,45211,2006,Lead,0.0,0.0,483342.1286582899,4982741.911866231
10467,Davis - Frost Inc,5300154,Manufacturing,32551,2006,Carbon Monoxide,1140.0,0.57,480676.8841229908,4983005.059284872
10468,Davis - Frost Inc,5300154,Manufacturing,32551,2006,Nitrogen Oxides,1340.0,0.67,480676.8841229908,4983005.059284872
10469,Davis - Frost Inc,5300154,Manufacturing,32551,2006,PM Primary,280.0,0.14,480676.8841229908,4983005.059284872
10470,Davis - Frost Inc,5300154,Manufacturing,32551,2006,PM10 Primary,280.0,0.14,480676.8841229908,4983005.059284872
10471,Davis - Frost Inc,5300154,Manufacturing,32551,2006,Sulfur Dioxide,0.0,0.0,480676.8841229908,4983005.059284872
10472,Davis - Frost Inc,5300154,Manufacturing,32551,2006,Volatile Organic Compounds,2780.0,1.39,480676.8841229908,4983005.059284872
10473,Davis - Frost Inc,5300154,Manufacturing,32551,2006,Lead,0.0,0.0,480676.8841229908,4983005.059284872
10474,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,Carbon Monoxide,0.0,0.0,482149.0508139452,4977888.459704961
10475,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,Nitrogen Oxides,0.0,0.0,482149.0508139452,4977888.459704961
10476,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,PM Primary,0.0,0.0,482149.0508139452,4977888.459704961
10477,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,PM10 Primary,0.0,0.0,482149.0508139452,4977888.459704961
10478,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,Sulfur Dioxide,0.0,0.0,482149.0508139452,4977888.459704961
10479,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,Volatile Organic Compounds,5220.0,2.61,482149.0508139452,4977888.459704961
10480,Hiawatha Metalcraft Inc,5301074,Manufacturing,332813,2006,Lead,0.0,0.0,482149.0508139452,4977888.459704961
10481,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,Carbon Monoxide,320.0,0.16,480666.8556536534,4978610.306561851
10482,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,Nitrogen Oxides,380.0,0.19,480666.8556536534,4978610.306561851
10483,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,PM Primary,20.0,0.01,480666.8556536534,4978610.306561851
10484,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,PM10 Primary,20.0,0.01,480666.8556536534,4978610.306561851
10485,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,Sulfur Dioxide,20.0,0.01,480666.8556536534,4978610.306561851
10486,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,Volatile Organic Compounds,7820.0,3.91,480666.8556536534,4978610.306561851
10487,Bystrom Bros Inc,5300854,Manufacturing,332721,2006,Lead,20.0,0.01,480666.8556536534,4978610.306561851
10558,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,Carbon Monoxide,1.68,0.0,477774.6629345485,4985736.123109749
10559,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,Nitrogen Oxides,2.0,0.0,477774.6629345485,4985736.123109749
10560,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,PM Primary,12020.0,6.01,477774.6629345485,4985736.123109749
10561,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,PM10 Primary,12020.0,6.01,477774.6629345485,4985736.123109749
10562,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,Sulfur Dioxide,0.012,0.0,477774.6629345485,4985736.123109749
10563,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,Volatile Organic Compounds,39580.0,19.79,477774.6629345485,4985736.123109749
10564,Pinta Foamtec Inc,5300841,Manufacturing,32615,2006,Lead,0.0,0.0,477774.6629345485,4985736.123109749
10565,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,Carbon Monoxide,1400.0,0.7,478125.250008991,4982667.4842006825
10566,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,Nitrogen Oxides,19960.0,9.98,478125.250008991,4982667.4842006825
10567,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,PM Primary,14920.0,7.46,478125.250008991,4982667.4842006825
10568,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,PM10 Primary,14920.0,7.46,478125.250008991,4982667.4842006825
10569,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,Sulfur Dioxide,20.0,0.01,478125.250008991,4982667.4842006825
10570,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,Volatile Organic Compounds,60.0,0.03,478125.250008991,4982667.4842006825
10571,Pioneer Metal Finishing,5300124,Manufacturing,332813,2006,Lead,0.0,0.0,478125.250008991,4982667.4842006825
10803,Upper Harbor River Terminal,5300326,Other,42352,2006,Carbon Monoxide,0.0,0.0,477948.2341874407,4985487.972128274
10804,Upper Harbor River Terminal,5300326,Other,42352,2006,Nitrogen Oxides,0.0,0.0,477948.2341874407,4985487.972128274
10805,Upper Harbor River Terminal,5300326,Other,42352,2006,PM Primary,69711.0,34.86,477948.2341874407,4985487.972128274
10806,Upper Harbor River Terminal,5300326,Other,42352,2006,PM10 Primary,34389.0,17.19,477948.2341874407,4985487.972128274
10807,Upper Harbor River Terminal,5300326,Other,42352,2006,Sulfur Dioxide,0.0,0.0,477948.2341874407,4985487.972128274
10808,Upper Harbor River Terminal,5300326,Other,42352,2006,Volatile Organic Compounds,0.0,0.0,477948.2341874407,4985487.972128274
10809,Upper Harbor River Terminal,5300326,Other,42352,2006,Lead,0.0,0.0,477948.2341874407,4985487.972128274
11139,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,Carbon Monoxide,120.0,0.06,478106.8625424738,4983498.934654258
11140,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,Nitrogen Oxides,600.0,0.3,478106.8625424738,4983498.934654258
11141,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,PM Primary,64600.0,32.3,478106.8625424738,4983498.934654258
11142,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,PM10 Primary,64600.0,32.3,478106.8625424738,4983498.934654258
11143,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,Sulfur Dioxide,0.0,0.0,478106.8625424738,4983498.934654258
11144,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,Volatile Organic Compounds,20.0,0.01,478106.8625424738,4983498.934654258
11145,Cemstone Products - Minneapolis,5300374,Manufacturing,32732,2006,Lead,0.0,0.0,478106.8625424738,4983498.934654258
11181,CenterPoint Energy - River,5300888,Utilities,22121,2006,Carbon Monoxide,720.0,0.36,480383.77609037503,4980534.380157828
11182,CenterPoint Energy - River,5300888,Utilities,22121,2006,Nitrogen Oxides,1580.0,0.79,480383.77609037503,4980534.380157828
11183,CenterPoint Energy - River,5300888,Utilities,22121,2006,PM Primary,60.0,0.03,480383.77609037503,4980534.380157828
11184,CenterPoint Energy - River,5300888,Utilities,22121,2006,PM10 Primary,60.0,0.03,480383.77609037503,4980534.380157828
11185,CenterPoint Energy - River,5300888,Utilities,22121,2006,Sulfur Dioxide,0.0,0.0,480383.77609037503,4980534.380157828
11186,CenterPoint Energy - River,5300888,Utilities,22121,2006,Volatile Organic Compounds,120.0,0.06,480383.77609037503,4980534.380157828
11187,CenterPoint Energy - River,5300888,Utilities,22121,2006,Lead,0.0,0.0,480383.77609037503,4980534.380157828
11188,CenterPoint Energy - South,5300906,Utilities,22121,2006,Carbon Monoxide,2960.0,1.48,477416.47951381985,4970981.755004847
11189,CenterPoint Energy - South,5300906,Utilities,22121,2006,Nitrogen Oxides,5660.0,2.83,477416.47951381985,4970981.755004847
11190,CenterPoint Energy - South,5300906,Utilities,22121,2006,PM Primary,260.0,0.13,477416.47951381985,4970981.755004847
11191,CenterPoint Energy - South,5300906,Utilities,22121,2006,PM10 Primary,260.0,0.13,477416.47951381985,4970981.755004847
11192,CenterPoint Energy - South,5300906,Utilities,22121,2006,Sulfur Dioxide,20.0,0.01,477416.47951381985,4970981.755004847
11193,CenterPoint Energy - South,5300906,Utilities,22121,2006,Volatile Organic Compounds,860.0,0.43,477416.47951381985,4970981.755004847
11194,CenterPoint Energy - South,5300906,Utilities,22121,2006,Lead,0.0,0.0,477416.47951381985,4970981.755004847
11384,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,Carbon Monoxide,2900.0,1.45,477647.6245546879,4981359.404301813
11385,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,Nitrogen Oxides,4200.0,2.1,477647.6245546879,4981359.404301813
11386,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,PM Primary,340.0,0.17,477647.6245546879,4981359.404301813
11387,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,PM10 Primary,320.0,0.16,477647.6245546879,4981359.404301813
11388,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,Sulfur Dioxide,620.0,0.31,477647.6245546879,4981359.404301813
11389,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,Volatile Organic Compounds,14820.0,7.41,477647.6245546879,4981359.404301813
11390,Metro Transit - Fred T Heywood Garage,5300489,Other,485111,2006,Lead,0.0,0.0,477647.6245546879,4981359.404301813
11391,Metro Transit Nicollet Garage,5300490,Other,485111,2006,Carbon Monoxide,1900.0,0.95,478013.2606180208,4976964.824211841
11392,Metro Transit Nicollet Garage,5300490,Other,485111,2006,Nitrogen Oxides,2420.0,1.21,478013.2606180208,4976964.824211841
11393,Metro Transit Nicollet Garage,5300490,Other,485111,2006,PM Primary,180.0,0.09,478013.2606180208,4976964.824211841
11394,Metro Transit Nicollet Garage,5300490,Other,485111,2006,PM10 Primary,180.0,0.09,478013.2606180208,4976964.824211841
11395,Metro Transit Nicollet Garage,5300490,Other,485111,2006,Sulfur Dioxide,60.0,0.03,478013.2606180208,4976964.824211841
11396,Metro Transit Nicollet Garage,5300490,Other,485111,2006,Volatile Organic Compounds,16560.0,8.28,478013.2606180208,4976964.824211841
11397,Metro Transit Nicollet Garage,5300490,Other,485111,2006,Lead,0.0,0.0,478013.2606180208,4976964.824211841
11732,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,Carbon Monoxide,132840.0,66.42,478804.6847474801,4980041.7328940565
11733,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,Nitrogen Oxides,567900.0,283.95,478804.6847474801,4980041.7328940565
11734,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,PM Primary,36484.0,18.24,478804.6847474801,4980041.7328940565
11735,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,PM10 Primary,9173.0,4.59,478804.6847474801,4980041.7328940565
11736,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,Sulfur Dioxide,720540.0,360.27,478804.6847474801,4980041.7328940565
11737,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,Volatile Organic Compounds,11959.0,5.98,478804.6847474801,4980041.7328940565
11738,NRG Energy Center Minneapolis,5300011,Utilities,22133,2006,Lead,1.8097,0.0,478804.6847474801,4980041.7328940565
11739,NRG - Foster House Facility,5300945,Utilities,22133,2006,Carbon Monoxide,180.0,0.09,478895.6039150239,4981307.836779956
11740,NRG - Foster House Facility,5300945,Utilities,22133,2006,Nitrogen Oxides,800.0,0.4,478895.6039150239,4981307.836779956
11741,NRG - Foster House Facility,5300945,Utilities,22133,2006,PM Primary,60.0,0.03,478895.6039150239,4981307.836779956
11742,NRG - Foster House Facility,5300945,Utilities,22133,2006,PM10 Primary,60.0,0.03,478895.6039150239,4981307.836779956
11743,NRG - Foster House Facility,5300945,Utilities,22133,2006,Sulfur Dioxide,60.0,0.03,478895.6039150239,4981307.836779956
11744,NRG - Foster House Facility,5300945,Utilities,22133,2006,Volatile Organic Compounds,60.0,0.03,478895.6039150239,4981307.836779956
11745,NRG - Foster House Facility,5300945,Utilities,22133,2006,Lead,0.0,0.0,478895.6039150239,4981307.836779956
11746,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,Carbon Monoxide,2020.0,1.01,478187.5590603178,4981743.459258284
11747,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,Nitrogen Oxides,2460.0,1.23,478187.5590603178,4981743.459258284
11748,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,PM Primary,180.0,0.09,478187.5590603178,4981743.459258284
11749,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,PM10 Primary,180.0,0.09,478187.5590603178,4981743.459258284
11750,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,Sulfur Dioxide,60.0,0.03,478187.5590603178,4981743.459258284
11751,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,Volatile Organic Compounds,140.0,0.07,478187.5590603178,4981743.459258284
11752,NRG - North Riverfront Plant,5300385,Utilities,22133,2006,Lead,0.0,0.0,478187.5590603178,4981743.459258284
11753,NRG - Riverside Plant,5300790,Utilities,22133,2006,Carbon Monoxide,20940.0,10.47,481306.9764073215,4979192.536236161
11754,NRG - Riverside Plant,5300790,Utilities,22133,2006,Nitrogen Oxides,25640.0,12.82,481306.9764073215,4979192.536236161
11755,NRG - Riverside Plant,5300790,Utilities,22133,2006,PM Primary,1980.0,0.99,481306.9764073215,4979192.536236161
11756,NRG - Riverside Plant,5300790,Utilities,22133,2006,PM10 Primary,1960.0,0.98,481306.9764073215,4979192.536236161
11757,NRG - Riverside Plant,5300790,Utilities,22133,2006,Sulfur Dioxide,420.0,0.21,481306.9764073215,4979192.536236161
11758,NRG - Riverside Plant,5300790,Utilities,22133,2006,Volatile Organic Compounds,1420.0,0.71,481306.9764073215,4979192.536236161
11759,NRG - Riverside Plant,5300790,Utilities,22133,2006,Lead,0.0,0.0,481306.9764073215,4979192.536236161
11879,Osvold Co,5300814,Manufacturing,337127,2006,Carbon Monoxide,40.0,0.02,482953.9240855766,4979756.105908639
11880,Osvold Co,5300814,Manufacturing,337127,2006,Nitrogen Oxides,160.0,0.08,482953.9240855766,4979756.105908639
11881,Osvold Co,5300814,Manufacturing,337127,2006,PM Primary,80.0,0.04,482953.9240855766,4979756.105908639
11882,Osvold Co,5300814,Manufacturing,337127,2006,PM10 Primary,80.0,0.04,482953.9240855766,4979756.105908639
11883,Osvold Co,5300814,Manufacturing,337127,2006,Sulfur Dioxide,0.0,0.0,482953.9240855766,4979756.105908639
11884,Osvold Co,5300814,Manufacturing,337127,2006,Volatile Organic Compounds,3520.0,1.76,482953.9240855766,4979756.105908639
11885,Osvold Co,5300814,Manufacturing,337127,2006,Lead,0.0,0.0,482953.9240855766,4979756.105908639
11921,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,Carbon Monoxide,23698.0,11.85,476121.2494103778,4987816.31831942
11922,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,Nitrogen Oxides,28668.0,14.33,476121.2494103778,4987816.31831942
11923,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,PM Primary,37564.0,18.78,476121.2494103778,4987816.31831942
11924,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,PM10 Primary,37222.0,18.61,476121.2494103778,4987816.31831942
11925,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,Sulfur Dioxide,123310.0,61.66,476121.2494103778,4987816.31831942
11926,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,Volatile Organic Compounds,27558.0,13.78,476121.2494103778,4987816.31831942
11927,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2006,Lead,0.028647,0.0,476121.2494103778,4987816.31831942
12012,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,Carbon Monoxide,3879.3,1.94,480380.1088198266,4982080.723050026
12013,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,Nitrogen Oxides,6202.8,3.1,480380.1088198266,4982080.723050026
12014,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,PM Primary,347.37,0.17,480380.1088198266,4982080.723050026
12015,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,PM10 Primary,341.95,0.17,480380.1088198266,4982080.723050026
12016,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,Volatile Organic Compounds,49539.0,24.77,480380.1088198266,4982080.723050026
12017,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,Sulfur Dioxide,26.202,0.01,480380.1088198266,4982080.723050026
12018,Electric Machinery Co LLC,5300028,Manufacturing,335312,2007,Lead,0.01295,0.0,480380.1088198266,4982080.723050026
12089,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,Carbon Monoxide,49283.0,24.64,481570.9964239971,4982288.243841606
12090,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,Nitrogen Oxides,7307.0,3.65,481570.9964239971,4982288.243841606
12091,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,PM Primary,66046.0,33.02,481570.9964239971,4982288.243841606
12092,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,PM10 Primary,27614.0,13.81,481570.9964239971,4982288.243841606
12093,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,Volatile Organic Compounds,40246.0,20.12,481570.9964239971,4982288.243841606
12094,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,Sulfur Dioxide,462.09,0.23,481570.9964239971,4982288.243841606
12095,Prospect Foundry LLC,5300099,Manufacturing,331511,2007,Lead,406.35,0.2,481570.9964239971,4982288.243841606
12271,Qwest Communications - 12075,5301055,Other,51711,2007,Carbon Monoxide,2960.0,1.48,482107.55981580715,4982440.483135579
12272,Qwest Communications - 12075,5301055,Other,51711,2007,Nitrogen Oxides,10860.0,5.43,482107.55981580715,4982440.483135579
12273,Qwest Communications - 12075,5301055,Other,51711,2007,PM Primary,780.0,0.39,482107.55981580715,4982440.483135579
12274,Qwest Communications - 12075,5301055,Other,51711,2007,PM10 Primary,780.0,0.39,482107.55981580715,4982440.483135579
12275,Qwest Communications - 12075,5301055,Other,51711,2007,Volatile Organic Compounds,860.0,0.43,482107.55981580715,4982440.483135579
12276,Qwest Communications - 12075,5301055,Other,51711,2007,Sulfur Dioxide,640.0,0.32,482107.55981580715,4982440.483135579
12277,Qwest Communications - 12075,5301055,Other,51711,2007,Lead,0.0,0.0,482107.55981580715,4982440.483135579
12414,Twin City Plating,5300971,Manufacturing,332813,2007,Carbon Monoxide,780.0,0.39,482903.92140847904,4982584.474954821
12415,Twin City Plating,5300971,Manufacturing,332813,2007,Nitrogen Oxides,940.0,0.47,482903.92140847904,4982584.474954821
12416,Twin City Plating,5300971,Manufacturing,332813,2007,PM Primary,80.0,0.04,482903.92140847904,4982584.474954821
12417,Twin City Plating,5300971,Manufacturing,332813,2007,PM10 Primary,80.0,0.04,482903.92140847904,4982584.474954821
12418,Twin City Plating,5300971,Manufacturing,332813,2007,Volatile Organic Compounds,20.0,0.01,482903.92140847904,4982584.474954821
12419,Twin City Plating,5300971,Manufacturing,332813,2007,Sulfur Dioxide,0.0,0.0,482903.92140847904,4982584.474954821
12420,Twin City Plating,5300971,Manufacturing,332813,2007,Lead,0.0,0.0,482903.92140847904,4982584.474954821
12442,U of M Medical Center - Fairview,5300042,Other,62211,2007,Carbon Monoxide,460.0,0.23,481294.2182944508,4979289.675238205
12443,U of M Medical Center - Fairview,5300042,Other,62211,2007,Nitrogen Oxides,2160.0,1.08,481294.2182944508,4979289.675238205
12444,U of M Medical Center - Fairview,5300042,Other,62211,2007,PM Primary,160.0,0.08,481294.2182944508,4979289.675238205
